symbol,day,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,shares,stop_price,target_price,risk_per_share,holding_minutes,gross_pnl,commission,reg_fees,net_pnl,r_multiple,relative_volume,or_width,equity_before,equity_after
META,2022-12-16 00:00:00-05:00,long,2022-12-16 09:50:00-05:00,121.318508,2022-12-16 10:27:00-05:00,119.682108,stop,196,119.72999999999999,124.495524,1.5885080000000045,38,-320.73439999999897,1.96,0.187661545344,-322.88206154534294,-1.037047000621961,3.713144805771088,2.6799999999999926,95362.56547791098,95039.68341636563
AMZN,2022-12-16 00:00:00-05:00,long,2022-12-16 09:50:00-05:00,89.375736,2022-12-16 10:00:00-05:00,88.60204499999999,stop,265,88.63749999999999,90.85220800000003,0.7382360000000148,11,-205.02811500000362,2.65,0.18783633539999997,-207.86595133540362,-1.0625325998190251,2.8983505402638747,1.1350000000000051,95039.68341636563,94831.81746503022
SPY,2022-12-19 00:00:00-05:00,short,2022-12-19 09:48:00-05:00,365.40378000000004,2022-12-19 10:21:00-05:00,366.59658,stop,64,366.45000000000005,363.31134000000003,1.0462200000000053,34,-76.33919999999853,0.64,0.18708673536,-77.16628673535853,-1.152456682380351,0.8489680813354136,1.079999999999984,94831.81746503022,94754.65117829487
QQQ,2022-12-19 00:00:00-05:00,short,2022-12-19 09:48:00-05:00,266.473368,2022-12-19 10:47:00-05:00,266.20644,time,88,267.595,264.2301039999999,1.1216320000000337,60,23.48966400000063,0.88,0.18759725107199998,22.422066748928632,0.2271656060597411,0.7547171185812735,1.75,94754.65117829487,94777.0732450438
NVDA,2022-12-19 00:00:00-05:00,short,2022-12-19 09:48:00-05:00,16.19352,2022-12-19 10:47:00-05:00,16.226488,time,1463,16.4,15.780560000000001,0.2064799999999991,60,-48.23218400000049,14.63,0.18952895807999998,-63.051712958080486,-0.20872504920573673,0.6207514715145536,0.33999999999999986,94777.0732450438,94714.02153208571
AMZN,2022-12-19 00:00:00-05:00,short,2022-12-19 09:59:00-05:00,86.65522404,2022-12-19 10:58:00-05:00,86.08442,time,273,87.175,85.61567211999999,0.519775960000004,60,155.82950291999964,2.73,0.18925500930335998,152.91024791069628,1.0776004304001947,0.6683289278552313,0.9099999999999966,94714.02153208571,94866.9317799964
META,2022-12-19 00:00:00-05:00,short,2022-12-19 10:06:00-05:00,114.82405200000001,2022-12-19 11:05:00-05:00,114.86592799999998,time,206,115.845,112.78215600000003,1.02094799999999,60,-8.626455999994562,2.06,0.189230037696,-10.875686037690562,-0.051711343198648826,0.90629885934543,1.8499999999999943,94866.9317799964,94856.05609395872
SPY,2022-12-20 00:00:00-05:00,short,2022-12-20 09:46:00-05:00,361.6053,2022-12-20 09:56:00-05:00,362.634996,stop,65,362.49,359.8359,0.8847000000000094,11,-66.93024000000008,0.65,0.188034756,-67.76827475600008,-1.1784659685769077,0.8623909222323021,1.3999999999999773,94856.05609395872,94788.28781920271
QQQ,2022-12-20 00:00:00-05:00,short,2022-12-20 09:46:00-05:00,261.81523200000004,2022-12-20 09:55:00-05:00,262.90512,stop,90,262.8,259.8456960000001,0.9847679999999741,10,-98.08991999999762,0.9,0.18850696704,-99.17842696703762,-1.1190275494898316,0.8812676851248953,1.6000000000000227,94788.28781920271,94689.10939223568
NVDA,2022-12-20 00:00:00-05:00,short,2022-12-20 09:47:00-05:00,15.813672,2022-12-20 09:55:00-05:00,16.031409999999997,stop,1496,16.025,15.391016000000004,0.21132799999999818,9,-325.73604799999566,14.96,0.189258026496,-340.88530602649166,-1.0782504418534176,0.8670756777848568,0.2699999999999996,94689.10939223568,94348.22408620919
META,2022-12-20 00:00:00-05:00,short,2022-12-20 09:47:00-05:00,111.71529600000001,2022-12-20 09:56:00-05:00,112.479974,stop,211,112.435,110.27588800000002,0.719703999999993,10,-161.34705799999773,2.11,0.188575419648,-163.64563341964575,-1.0776259717439347,0.597247091490267,1.1500000000000057,94348.22408620919,94184.57845278954
AMZN,2022-12-20 00:00:00-05:00,short,2022-12-20 09:47:00-05:00,84.36624,2022-12-20 09:56:00-05:00,85.08567065999999,stop,279,85.05165,82.99542000000002,0.6854099999999903,10,-200.72115413999614,2.79,0.18830544768000002,-203.69945958767613,-1.0652100055733014,1.015940026403869,1.1432999999999964,94184.57845278954,93980.87899320187
NVDA,2022-12-21 00:00:00-05:00,long,2022-12-21 09:46:00-05:00,16.396556,2022-12-21 10:45:00-05:00,16.483404,time,1432,16.2,16.789668000000002,0.19655600000000106,60,124.36633599999973,14.32,0.188833876224,109.85750212377575,0.3903016583976038,0.79286334127814,0.259999999999998,93980.87899320187,94090.73649532565
META,2022-12-21 00:00:00-05:00,long,2022-12-21 09:46:00-05:00,116.966768,2022-12-21 10:45:00-05:00,118.10274000000001,time,201,115.595,119.71030400000001,1.371768000000003,60,228.33037200000192,2.0100000000000002,0.18990920592,226.13046279408192,0.8201293353395087,0.5565233693643801,1.9699999999999989,94090.73649532565,94316.86695811973
SPY,2022-12-21 00:00:00-05:00,long,2022-12-21 09:47:00-05:00,366.866688,2022-12-21 09:55:00-05:00,366.15347999999994,stop,64,366.29999999999995,368.0000640000001,0.566688000000056,9,-45.645312000004196,0.64,0.18747058175999998,-46.4727825817642,-1.2813703975379642,0.8290835968944023,0.8000000000000114,94316.86695811973,94270.39417553796
QQQ,2022-12-21 00:00:00-05:00,long,2022-12-21 09:47:00-05:00,265.836292,2022-12-21 10:32:00-05:00,267.33190044960014,target,88,265.03499999999997,267.4388760000001,0.8012920000000463,46,131.61354356481115,0.88,0.1882016579165185,130.54534190689463,1.8513473170784736,0.9751794656297547,1.3900000000000432,94270.39417553796,94400.93951744486
AMZN,2022-12-21 00:00:00-05:00,long,2022-12-21 10:09:00-05:00,86.41455199999999,2022-12-21 11:08:00-05:00,86.76528,time,273,85.75,87.74365599999996,0.6645519999999863,60,95.74874400000489,2.73,0.18949537152,92.82924862848489,0.5116738460798026,0.807085215546812,1.0800000000000125,94400.93951744486,94493.76876607335
SPY,2022-12-22 00:00:00-05:00,short,2022-12-22 09:46:00-05:00,364.13428799999997,2022-12-22 10:45:00-05:00,362.685016,time,64,365.475,361.45286399999986,1.3407120000000532,60,92.75340799999685,0.64,0.18643675545599997,91.92697124454085,1.071340396517592,1.018189565026471,2.170000000000016,94493.76876607335,94585.69573731789
QQQ,2022-12-22 00:00:00-05:00,short,2022-12-22 09:46:00-05:00,262.31503200000003,2022-12-22 10:45:00-05:00,260.424128,time,90,263.89,259.1650960000001,1.5749679999999557,60,170.1813600000031,0.9,0.18886682304000002,169.0924931769631,1.1929166051272706,0.9544014267557612,2.420000000000016,94585.69573731789,94754.78823049486
NVDA,2022-12-22 00:00:00-05:00,short,2022-12-22 09:46:00-05:00,15.673728,2022-12-22 10:45:00-05:00,15.356139999999998,time,1511,15.91,15.201184000000001,0.2362719999999996,60,479.87546800000365,15.11,0.18946402406399998,464.5760039759396,1.3013078577910329,1.0544868560161853,0.3800000000000008,94754.78823049486,95219.36423447079
META,2022-12-22 00:00:00-05:00,short,2022-12-22 09:46:00-05:00,115.223892,2022-12-22 10:45:00-05:00,114.975972,time,206,116.455,112.76167600000002,1.2311079999999919,60,51.071520000001584,2.06,0.18988897401600002,48.82163102598558,0.19250805685935696,0.568848074359379,2.2700000000000102,95219.36423447079,95268.18586549678
AMZN,2022-12-22 00:00:00-05:00,short,2022-12-22 10:12:00-05:00,84.47619600000002,2022-12-22 11:11:00-05:00,83.92355599999999,time,281,85.11500000000001,83.19858800000003,0.6388039999999933,60,155.29184000000706,2.81,0.18990248860800005,152.29193751139906,0.8484045034659,0.8013814016935572,1.1300000000000097,95268.18586549678,95420.47780300818
META,2022-12-23 00:00:00-05:00,short,2022-12-23 09:52:00-05:00,114.81405600000001,2022-12-23 10:10:00-05:00,115.851322,stop,207,115.805,112.83216800000001,0.9909439999999989,19,-214.71406199999757,2.07,0.19013207673600002,-216.97419407673357,-1.0577636197887967,0.5676923395507553,1.769999999999996,95420.47780300818,95203.50360893145
SPY,2022-12-23 00:00:00-05:00,short,2022-12-23 09:56:00-05:00,361.33540800000003,2022-12-23 10:00:00-05:00,363.28525599999995,stop,65,363.14,357.7262240000001,1.804591999999957,5,-126.74011999999465,0.65,0.18789441216,-127.57801441215466,-1.0876357000717973,0.932084148511108,2.819999999999993,95203.50360893145,95075.9255945193
QQQ,2022-12-23 00:00:00-05:00,short,2022-12-23 09:56:00-05:00,258.316632,2022-12-23 10:00:00-05:00,260.00395999999995,stop,92,259.9,255.14989600000013,1.5833679999999504,5,-155.23417599999289,0.92,0.19012104115200001,-156.34429704114487,-1.0732783112049604,0.9349393120632642,2.9599999999999795,95075.9255945193,94919.58129747816
AMZN,2022-12-23 00:00:00-05:00,long,2022-12-23 10:22:00-05:00,84.25378804,2022-12-23 11:21:00-05:00,84.29097012000001,time,281,83.56219999999999,85.63696412000003,0.6915880400000134,60,10.448164480002248,2.81,0.18948610082976,7.448678379172487,0.03832881817772252,0.7316358078319709,1.2556000000000012,94919.58129747816,94927.02997585732
NVDA,2022-12-23 00:00:00-05:00,long,2022-12-23 10:39:00-05:00,15.286112,2022-12-23 10:50:00-05:00,15.048978,stop,1552,15.055,15.748335999999998,0.23111199999999954,12,-368.03196799999887,15.52,0.18684811084800002,-383.73881611084687,-1.0698466190591565,0.9147459404373834,0.41000000000000014,94927.02997585732,94543.29115974647
SPY,2022-12-27 00:00:00-05:00,short,2022-12-27 09:46:00-05:00,363.524532,2022-12-27 10:18:00-05:00,365.3110659999999,stop,65,365.16499999999996,360.24359600000014,1.6404679999999416,33,-116.12470999999374,0.65,0.18903275664,-116.96374275663375,-1.0969078313359162,0.7617306580739827,2.089999999999975,94543.29115974647,94426.32741698984
QQQ,2022-12-27 00:00:00-05:00,short,2022-12-27 09:46:00-05:00,258.156696,2022-12-27 10:21:00-05:00,260.23905399999995,stop,91,260.135,254.20008800000005,1.97830399999998,36,-189.49457799999476,0.91,0.187938074688,-190.59251607468275,-1.0586963649509697,0.8534447078197857,2.75,94426.32741698984,94235.73490091515
NVDA,2022-12-27 00:00:00-05:00,short,2022-12-27 09:46:00-05:00,14.44422,2022-12-27 10:21:00-05:00,14.78091,stop,1424,14.775,13.782659999999998,0.33078000000000074,36,-479.44656000000117,14.24,0.16454855423999998,-493.8511085542412,-1.0484477712074491,0.9910005310542239,0.5899999999999999,94235.73490091515,93741.88379236091
META,2022-12-27 00:00:00-05:00,short,2022-12-27 09:46:00-05:00,115.40382000000001,2022-12-27 10:21:00-05:00,116.451562,stop,203,116.405,113.40146000000003,1.0011799999999909,36,-212.69162599999703,2.0300000000000002,0.18741580368,-214.90904180367704,-1.0574174779360306,0.5906946416711363,1.6899999999999977,93741.88379236091,93526.97475055723
AMZN,2022-12-27 00:00:00-05:00,short,2022-12-27 09:46:00-05:00,83.29167000000001,2022-12-27 10:21:00-05:00,84.603828,stop,280,84.57,80.73501000000005,1.2783299999999826,36,-367.40423999999507,2.8000000000000003,0.18657334080000001,-370.3908133407951,-1.034806609686075,0.6685878501306749,1.559999999999988,93526.97475055723,93156.58393721643
AMZN,2022-12-28 00:00:00-05:00,long,2022-12-28 10:17:00-05:00,83.48307988,2022-12-28 10:30:00-05:00,82.70190600000002,stop,278,82.73500000000001,84.97923963999999,0.7480798799999917,14,-217.16633863999527,2.7800000000000002,0.18392903894400006,-220.13026767893928,-1.0584905655369208,0.8577273020952562,1.3900000000000006,93156.58393721643,92936.4536695375
SPY,2022-12-28 00:00:00-05:00,short,2022-12-28 10:31:00-05:00,363.624492,2022-12-28 11:30:00-05:00,362.634996,time,63,365.25,360.3734759999999,1.6255080000000248,60,62.33824799999837,0.63,0.183266743968,61.52498125603037,0.6007888020630838,0.6805582405575399,2.6399999999999864,92936.4536695375,92997.97865079354
QQQ,2022-12-28 00:00:00-05:00,short,2022-12-28 10:56:00-05:00,256.81723200000005,2022-12-28 11:55:00-05:00,255.472148,time,90,258.56,253.33169600000014,1.7427679999999555,60,121.05756000000383,0.9,0.18490840704,119.97265159296383,0.7648920924323126,1.004243743196157,3.17999999999995,92997.97865079354,93117.9513023865
META,2022-12-29 00:00:00-05:00,long,2022-12-29 09:47:00-05:00,117.11682799999998,2022-12-29 10:46:00-05:00,118.93240800000001,time,198,115.885,119.58048399999994,1.2318279999999788,60,359.4848400000051,1.98,0.188388934272,357.3164510657331,1.4650004227343887,0.6118408537146471,2.25,93117.9513023865,93475.26775345224
NVDA,2022-12-29 00:00:00-05:00,long,2022-12-29 09:48:00-05:00,14.475788,2022-12-29 10:47:00-05:00,14.464212000000002,time,1614,14.315,14.797364,0.16078800000000015,60,-18.683663999996824,16.14,0.18676190534400003,-35.010425905340824,-0.13490878483467678,0.9792766679370732,0.23000000000000043,93475.26775345224,93440.25732754689
AMZN,2022-12-29 00:00:00-05:00,long,2022-12-29 09:51:00-05:00,83.56841399999999,2022-12-29 10:50:00-05:00,83.66152199999999,time,279,83.005,84.69524199999998,0.5634139999999945,60,25.97713200000024,2.79,0.18673251710399996,23.00039948289624,0.146319949138647,0.7435132303997993,0.9099999999999966,93440.25732754689,93463.25772702979
SPY,2022-12-29 00:00:00-05:00,long,2022-12-29 09:59:00-05:00,365.156004,2022-12-29 10:58:00-05:00,366.233448,time,63,363.65,368.16801200000003,1.5060040000000186,60,67.87897200000089,0.63,0.184581657792,67.0643903422089,0.7068468160881386,0.9488040610038176,2.400000000000034,93463.25772702979,93530.322117372
QQQ,2022-12-29 00:00:00-05:00,long,2022-12-29 09:59:00-05:00,259.783872,2022-12-29 10:58:00-05:00,261.085524,time,90,258.33000000000004,262.69161599999984,1.453871999999933,60,117.14868000000422,0.9,0.18798157728,116.06069842272422,0.886985453883221,1.0983627441127912,2.660000000000025,93530.322117372,93646.38281579471
SPY,2022-12-30 00:00:00-05:00,short,2022-12-30 09:48:00-05:00,363.02473200000003,2022-12-30 10:18:00-05:00,364.29065799999995,stop,64,364.145,360.7841960000001,1.1202679999999532,31,-81.01926399999502,0.64,0.185868662784,-81.84513266277902,-1.1415395225570806,0.758642462217716,1.4699999999999704,93646.38281579471,93564.53768313193
QQQ,2022-12-30 00:00:00-05:00,short,2022-12-30 09:49:00-05:00,257.107116,2022-12-30 09:59:00-05:00,258.54837799999996,stop,90,258.445,254.43134800000007,1.337883999999974,11,-129.7135799999944,0.9,0.18511712352,-130.79869712351442,-1.0862816633788626,0.8449683497182413,1.490000000000009,93564.53768313193,93433.73898600842
AMZN,2022-12-30 00:00:00-05:00,short,2022-12-30 09:49:00-05:00,82.58695200000001,2022-12-30 10:25:00-05:00,83.10322799999999,stop,282,83.07,81.62085600000005,0.4830479999999824,37,-145.58983199999335,2.82,0.18631616371200002,-148.59614816370535,-1.0908578352793008,0.6106124631981643,0.6600000000000108,93433.73898600842,93285.14283784472
NVDA,2022-12-30 00:00:00-05:00,long,2022-12-30 10:50:00-05:00,14.445775999999999,2022-12-30 11:49:00-05:00,14.394240000000002,time,1614,14.309999999999999,14.717327999999998,0.1357759999999999,60,-83.17910399999502,16.14,0.18585842688,-99.50496242687503,-0.4540651802969373,0.8753483538110782,0.22000000000000064,93285.14283784472,93185.63787541784
SPY,2023-01-03 00:00:00-05:00,short,2023-01-03 09:49:00-05:00,366.113496,2023-01-03 10:48:00-05:00,364.875892,time,63,368.125,362.090488,2.011504000000002,60,77.9690519999985,0.63,0.184521201984,77.1545307980145,0.6088355240814709,1.1431731624509645,2.7100000000000364,93185.63787541784,93262.79240621586
QQQ,2023-01-03 00:00:00-05:00,short,2023-01-03 09:49:00-05:00,261.80523600000004,2023-01-03 10:31:00-05:00,258.56909428320006,target,89,263.475,258.46570800000006,1.6697639999999865,43,288.016612795198,0.89,0.18640532803200002,286.94020746716603,1.9308400917207487,0.9716137496133552,2.5500000000000114,93262.79240621586,93549.73261368302
NVDA,2023-01-03 00:00:00-05:00,short,2023-01-03 09:53:00-05:00,14.604156,2023-01-03 10:33:00-05:00,14.198144987199997,target,1601,14.81,14.192467999999998,0.2058440000000008,41,650.0236314928037,16.01,0.18705003004799997,633.8265814627557,1.9232728646547907,1.0848122978535795,0.3000000000000007,93549.73261368302,94183.55919514578
AMZN,2023-01-03 00:00:00-05:00,short,2023-01-03 10:03:00-05:00,85.13593200000001,2023-01-03 11:02:00-05:00,85.364132,time,276,86.08,83.24779600000004,0.9440679999999873,60,-62.98319999999637,2.7600000000000002,0.187980137856,-65.93118013785238,-0.25303377241468844,1.170041117280965,1.759999999999991,94183.55919514578,94117.62801500793
META,2023-01-03 00:00:00-05:00,short,2023-01-03 10:05:00-05:00,121.35144000000001,2023-01-03 11:00:00-05:00,123.514386,stop,193,123.465,117.12432000000003,2.1135599999999926,56,-417.44857799999824,1.93,0.18736662336,-419.56594462335823,-1.028556942561365,1.437396146731694,3.6099999999999994,94117.62801500793,93698.06207038456
QQQ,2023-01-04 00:00:00-05:00,short,2023-01-04 10:01:00-05:00,259.11631200000005,2023-01-04 10:02:00-05:00,260.68423199999995,stop,90,260.58,256.1889360000002,1.4636879999999337,2,-141.11279999999113,0.9,0.18656374464000003,-142.19936374463114,-1.0794601926749232,0.9633679667051821,2.0,93698.06207038456,93555.86270663993
NVDA,2023-01-04 00:00:00-05:00,short,2023-01-04 10:01:00-05:00,14.434224,2023-01-04 11:00:00-05:00,14.335732,time,1620,14.614999999999998,14.072672000000004,0.18077599999999805,60,159.5570400000004,16.2,0.18706754304,143.1699724569604,0.48887311483825957,1.241022319570333,0.33000000000000007,93555.86270663993,93699.0326790969
META,2023-01-04 00:00:00-05:00,short,2023-01-04 10:01:00-05:00,125.159916,2023-01-04 11:00:00-05:00,125.970368,time,187,126.69,122.09974799999999,1.5300840000000022,60,-151.55452399999962,1.87,0.18723923433599998,-153.61176323433563,-0.5368680930772407,1.4430956030686322,2.480000000000004,93699.0326790969,93545.42091586256
SPY,2023-01-04 00:00:00-05:00,short,2023-01-04 10:05:00-05:00,364.524132,2023-01-04 11:00:00-05:00,366.381494,stop,64,366.235,361.102396,1.710868000000005,56,-118.87116799999785,0.64,0.186636355584,-119.69780435558185,-1.0931750392525672,1.03808874655365,2.170000000000016,93545.42091586256,93425.72311150697
AMZN,2023-01-04 00:00:00-05:00,short,2023-01-04 10:05:00-05:00,83.95400496,2023-01-04 11:04:00-05:00,84.86393199999999,time,278,85.5922,80.67761488000001,1.6381950399999994,60,-252.9597171199959,2.7800000000000002,0.18671370703104,-255.92643082702693,-0.5619591376858677,1.0369892586317127,2.775599999999997,93425.72311150697,93169.79668067995
SPY,2023-01-05 00:00:00-05:00,short,2023-01-05 09:47:00-05:00,362.275032,2023-01-05 09:58:00-05:00,363.910506,stop,64,363.765,359.29509600000006,1.4899679999999762,12,-104.67033599999922,0.64,0.185484816384,-105.49582081638323,-1.1063138270459596,1.3203528276639422,2.509999999999991,93169.79668067995,93064.30085986356
AMZN,2023-01-05 00:00:00-05:00,short,2023-01-05 09:47:00-05:00,84.00638400000001,2023-01-05 10:46:00-05:00,83.73428032,time,276,84.75,82.51915200000003,0.7436159999999887,60,75.10061568000413,2.7600000000000002,0.18548609587200002,72.15512958413213,0.3515680525002406,0.7780135206127132,1.3400000000000034,93064.30085986356,93136.4559894477
NVDA,2023-01-05 00:00:00-05:00,short,2023-01-05 10:18:00-05:00,14.234304000000002,2023-01-05 11:17:00-05:00,14.195675999999999,time,1635,14.39,13.922912000000004,0.15569599999999895,60,63.15678000000453,16.35,0.18618469632,46.62059530368453,0.18313974391123064,0.6936387307242493,0.27999999999999936,93136.4559894477,93183.07658475138
META,2023-01-05 00:00:00-05:00,short,2023-01-05 10:36:00-05:00,123.50058,2023-01-05 11:13:00-05:00,124.51978799999999,stop,188,124.47,121.56174,0.9694199999999995,38,-191.61110399999848,1.8800000000000001,0.18574487231999998,-193.67684887231846,-1.062693161519251,0.7147233641188347,1.7800000000000011,93183.07658475138,92989.39973587907
NVDA,2023-01-06 00:00:00-05:00,short,2023-01-06 09:46:00-05:00,14.014392,2023-01-06 10:12:00-05:00,14.2557,stop,1658,14.25,13.543176000000003,0.23560799999999915,27,-400.0886639999972,16.580000000000002,0.185886895488,-416.8545508954852,-1.0671119619707277,0.9161850776138508,0.4200000000000017,92989.39973587907,92572.54518498358
META,2023-01-06 00:00:00-05:00,short,2023-01-06 09:46:00-05:00,125.04996,2023-01-06 10:02:00-05:00,126.72567,stop,185,126.675,121.79988,1.6250399999999985,17,-310.0063499999991,1.85,0.1850739408,-312.0414239407991,-1.0379500810318496,0.84684482175093,3.0900000000000034,92572.54518498358,92260.50376104278
AMZN,2023-01-06 00:00:00-05:00,long,2023-01-06 10:18:00-05:00,83.46317192,2023-01-06 11:17:00-05:00,83.821458,time,276,82.285,85.81951575999999,1.178171919999997,60,98.8869580800037,2.7600000000000002,0.18507777926400001,95.94188030073968,0.2950465058919536,1.334762971536116,1.6899999999999977,92260.50376104278,92356.44564134353
SPY,2023-01-06 00:00:00-05:00,long,2023-01-06 10:37:00-05:00,367.576972,2023-01-06 11:36:00-05:00,368.532528,time,62,365.015,372.70091600000006,2.5619720000000257,60,59.24447200000009,0.62,0.182792133888,58.44167986611209,0.36792273286983307,1.3149303461171031,4.2099999999999795,92356.44564134353,92414.88732120964
QQQ,2023-01-06 00:00:00-05:00,long,2023-01-06 10:38:00-05:00,259.75386,2023-01-06 11:37:00-05:00,260.385804,time,88,257.36,264.5415799999999,2.393859999999961,60,55.61107200000288,0.88,0.183311606016,54.54776039398688,0.2589378299349347,1.2730754327019573,3.9399999999999977,92414.88732120964,92469.43508160362
QQQ,2023-01-09 00:00:00-05:00,long,2023-01-09 09:46:00-05:00,266.836692,2023-01-09 10:35:00-05:00,268.56260796960015,target,86,265.91999999999996,268.67007600000017,0.9166920000000687,50,148.4287733856106,0.86,0.18477107428308487,147.38400231132752,1.8695128448118215,1.1269171588931015,1.2199999999999704,92469.43508160362,92616.81908391495
NVDA,2023-01-09 00:00:00-05:00,long,2023-01-09 09:46:00-05:00,15.416164,2023-01-09 10:01:00-05:00,15.752188603199999,target,1501,15.245000000000001,15.758491999999999,0.1711639999999992,16,504.37292940319776,15.01,0.1891522807472256,489.17377712245053,1.9040136108712953,0.9866534978159822,0.27000000000000135,92616.81908391495,93105.99286103739
SPY,2023-01-09 00:00:00-05:00,long,2023-01-09 09:47:00-05:00,373.869488,2023-01-09 10:45:00-05:00,375.4882086144,target,62,372.985,375.63846399999994,0.8844879999999762,59,100.36067809279939,0.62,0.18624215147274237,99.55443594132664,1.8154194389648228,0.9019681951113676,1.4300000000000068,93105.99286103739,93205.54729697872
AMZN,2023-01-09 00:00:00-05:00,long,2023-01-09 09:50:00-05:00,88.780498,2023-01-09 10:49:00-05:00,89.054364,time,262,88.08,90.18149399999999,0.7004979999999961,60,71.75289200000324,2.62,0.186657946944,68.94623405305924,0.3756664045978916,1.1767216482317504,1.240000000000009,93205.54729697872,93274.49353103178
META,2023-01-10 00:00:00-05:00,long,2023-01-10 09:54:00-05:00,128.87152799999998,2023-01-10 10:53:00-05:00,130.117932,time,180,127.25,132.11458399999995,1.6215279999999836,60,224.35272000000225,1.8,0.18736982207999997,222.36535017792224,0.7618512024115679,0.6608663899868917,2.4200000000000017,93274.49353103178,93496.8588812097
AMZN,2023-01-10 00:00:00-05:00,long,2023-01-10 10:11:00-05:00,89.10442751999999,2023-01-10 11:10:00-05:00,89.37923400000001,time,262,88.14,91.03328255999996,0.9644275199999868,60,71.99929776000619,2.62,0.18733887446400002,69.19195888554218,0.2738323416237927,0.7321116667507283,1.6999999999999886,93496.8588812097,93566.05084009524
SPY,2023-01-10 00:00:00-05:00,long,2023-01-10 10:13:00-05:00,372.588976,2023-01-10 10:29:00-05:00,371.01653400000004,stop,62,371.165,375.43692799999997,1.423975999999982,17,-97.49140399999794,0.62,0.184024200864,-98.29542820086195,-1.1133685766276868,0.8279979102432171,1.990000000000009,93566.05084009524,93467.75541189438
QQQ,2023-01-10 00:00:00-05:00,long,2023-01-10 10:13:00-05:00,267.016764,2023-01-10 10:30:00-05:00,265.173888,stop,87,265.28,270.4902920000001,1.7367640000000506,18,-160.33021200000405,0.87,0.18456102604799995,-161.38477302605204,-1.068076832030139,0.9173730813418292,2.579999999999984,93467.75541189438,93306.37063886833
NVDA,2023-01-10 00:00:00-05:00,long,2023-01-10 10:17:00-05:00,15.926368,2023-01-10 10:31:00-05:00,15.648738,stop,1464,15.655,16.469104,0.2713680000000007,15,-406.4503200000004,14.64,0.183278019456,-421.27359801945636,-1.0603873334512526,0.9598385596484597,0.4299999999999997,93306.37063886833,92885.09704084888
META,2023-01-11 00:00:00-05:00,long,2023-01-11 09:51:00-05:00,131.632632,2023-01-11 10:50:00-05:00,131.057556,time,176,130.385,134.12789600000002,1.24763200000001,60,-101.21337599999924,1.76,0.18452903884799998,-103.15790503884725,-0.4697895376585331,1.2529413197716612,2.3499999999999943,92885.09704084888,92781.93913581003
NVDA,2023-01-11 00:00:00-05:00,long,2023-01-11 09:52:00-05:00,15.85634,2023-01-11 09:58:00-05:00,15.673728,stop,1462,15.68,16.20902,0.17633999999999972,7,-266.97874399999836,14.620000000000001,0.18331992268800001,-281.78206392268635,-1.0929873529771985,0.9862500190761708,0.3000000000000007,92781.93913581003,92500.15707188734
AMZN,2023-01-11 00:00:00-05:00,long,2023-01-11 10:00:00-05:00,93.11723199999999,2023-01-11 10:59:00-05:00,92.62793400000001,time,248,91.9525,95.44669599999996,1.1647319999999866,60,-121.34590399999422,2.48,0.18377382105600001,-124.00967782105022,-0.4293168071899651,1.861943139757834,2.0449999999999875,92500.15707188734,92376.14739406628
QQQ,2023-01-11 00:00:00-05:00,long,2023-01-11 10:10:00-05:00,269.35769999999997,2023-01-11 10:53:00-05:00,268.332624,stop,85,268.44,271.1930999999999,0.917699999999968,44,-87.13145999999625,0.85,0.18246618432,-88.16392618431625,-1.1302415397101364,1.1014806628111709,1.580000000000041,92376.14739406628,92287.98346788196
SPY,2023-01-11 00:00:00-05:00,short,2023-01-11 10:54:00-05:00,374.41017600000004,2023-01-11 11:15:00-05:00,375.410104,stop,61,375.26,372.7105280000001,0.8498239999999555,22,-60.99560799999722,0.61,0.18271216588800002,-61.78832016588522,-1.1919212465263482,0.9190269711407955,1.2799999999999727,92287.98346788196,92226.19514771608
SPY,2023-01-12 00:00:00-05:00,short,2023-01-12 09:46:00-05:00,375.65967600000005,2023-01-12 10:11:00-05:00,377.97112799999996,stop,61,377.82,371.33902800000016,2.160323999999946,26,-140.99857199999497,0.61,0.183321921888,-141.79189392188297,-1.0759762319948192,1.2499198744200688,3.4600000000000364,92226.19514771608,92084.4032537942
QQQ,2023-01-12 00:00:00-05:00,short,2023-01-12 09:46:00-05:00,269.082324,2023-01-12 10:11:00-05:00,271.363502,stop,85,271.255,264.7369720000001,2.172675999999967,26,-193.90012999999612,0.85,0.18297598032000004,-194.93310598031613,-1.055532743304565,1.3962292287163771,3.8500000000000227,92084.4032537942,91889.47014781387
NVDA,2023-01-12 00:00:00-05:00,short,2023-01-12 09:46:00-05:00,15.59376,2023-01-12 10:13:00-05:00,15.916364,stop,1452,15.91,14.961279999999999,0.3162400000000005,28,-468.42100800000014,14.52,0.18113711616,-483.12214511616014,-1.0521399888692118,1.0318944978075588,0.5600000000000005,91889.47014781387,91406.34800269772
META,2023-01-12 00:00:00-05:00,short,2023-01-12 09:46:00-05:00,131.127528,2023-01-12 10:04:00-05:00,132.21786600000001,stop,174,132.16500000000002,129.052584,1.0374720000000082,19,-189.71881200000047,1.74,0.182529518976,-191.64134151897647,-1.0616065014034057,0.8372294200966102,1.789999999999992,91406.34800269772,91214.70666117874
